time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.7600000000000011,0.312375433746,0.189505314589,13.6119078393,0.0788037557152,6.17559751005,0.0,0.829976669854,0.498782275555,4.2330584975,0.0575636028268,-0.0332930874107,0.0,462.46779358554835,462.3270534860572,464.4759526921567,462.7752136280369
1.8400000000000012,0.382571318637,0.23220137004,13.9541279167,0.0827505060899,6.17329590165,0.0,0.925173665639,0.569138601991,4.32180155799,0.0331405213854,-0.0217851797155,0.0,445.5279019458473,446.23283493526804,446.7402623526967,445.2455155500368
1.9200000000000013,0.460430615667,0.280635720814,14.303288939,0.0851347543124,6.1736001961,0.0,1.02125928247,0.642003275905,4.40664297751,0.0238851294293,0.033648425633,0.0,444.5024394145907,447.8968944147828,445.9728893477244,445.4057639095246
2.0000000000000013,0.545861583077,0.334920532927,14.6585856152,0.0873634150578,6.17592714601,0.0,1.11410510637,0.715354732336,4.47532411478,0.0340484542136,0.0207979809239,0.0,443.4765270215646,442.6843405673055,442.4244622547506,443.0518865029086
2.0800000000000014,0.638890542854,0.395360879135,15.0216980465,0.091154495859,6.17682572764,0.0,1.21132898776,0.796068256138,4.60165095663,0.0654937139547,-0.00821902223299,0.0,457.8156086864318,456.0804876534966,456.599055060846,458.47813492972864
2.1600000000000015,0.739353523552,0.462136178475,15.3919464193,0.0955484078264,6.17707528846,0.0,1.300170476,0.873882723181,4.65409472501,0.0328882564667,0.0189438982782,0.0,439.17612427175885,440.86282589662443,443.0521545674604,441.03872864605256
2.2400000000000015,0.847826247288,0.53611281154,15.7751523477,0.0994001324548,6.17916112467,0.0,1.41110468635,0.975929702057,4.92429719414,0.0683331300736,0.0366470024283,0.0,491.2047574697304,492.18856969517134,490.20333811492986,492.176128574074
2.3200000000000016,0.963850854565,0.617265190766,16.1683773697,0.104639981516,6.18317606605,0.0,1.48901676989,1.05350918314,4.90633232589,0.0605220653814,0.0685129648926,0.0,425.78019739018634,427.8219561823428,427.73241760552384,427.23648958127376
2.4000000000000017,1.0864525047,0.705312151129,16.5651339771,0.111471733531,6.18835864487,0.0,1.5751512944,1.14845069548,5.01180695395,0.114628731907,0.0581183092574,0.0,457.2031141247033,456.5844234801115,455.30475648849415,458.5456295808901
2.4800000000000018,1.21559550746,0.80103760099,16.9686766106,0.121112678199,6.19250870614,0.0,1.65273716434,1.24587710421,5.0761421993,0.12939624478,0.0401285017937,0.0,449.16626834682074,448.07224407389833,447.8088434421855,448.7219075062358
2.560000000000002,1.35044563735,0.90440943964,17.3734543845,0.131824743373,6.19554365879,0.0,1.71810038474,1.33966354301,5.04326256452,0.140851185635,0.0341358488084,0.0,426.3426545094621,425.95916107233677,424.8184688775146,425.57197663611936
2.640000000000002,1.49112960066,1.0166946795,17.7836175416,0.142433120265,6.1984461905,0.0,1.79840447267,1.46889570856,5.20938360414,0.116389244746,0.0397266895351,0.0,473.143253283741,473.46651925256333,473.7071970223554,472.3089408599767
2.720000000000002,1.63791288794,1.13937402208,18.2047553313,0.152171471351,6.20222991461,0.0,1.87053160283,1.59927749959,5.31801011701,0.129862215246,0.0584476819682,0.0,461.710461240083,462.8182988818251,461.41880027814,462.22868089086916
2.800000000000002,1.78983989075,1.27194503256,18.6288230675,0.162861758002,6.2058981168,0.0,1.92709975585,1.71622829621,5.28359444951,0.139509257891,0.0180810571415,0.0,430.5788874884814,428.0107378150632,428.7972856758139,429.4287106777013
2.880000000000002,1.94705953562,1.41607046032,19.061334691,0.175281623179,6.20879915064,0.0,2.00277632804,1.88849240141,5.52696422315,0.175918288334,0.0594339542964,0.0,492.5196116570979,494.8089425387968,493.58123239982376,495.61229127163114
2.960000000000002,2.10973026358,1.57343942224,19.5073251037,0.18927521201,6.21293957839,0.0,2.06324293872,2.04746505659,5.62155176826,0.173228957903,0.0368367511383,0.0,464.6263453158794,463.29705135057463,463.87271850120555,463.7423197559603
3.0400000000000023,2.27659048588,1.74264876045,19.9538080733,0.202821890391,6.21514749891,0.0,2.1079463437,2.18429537802,5.54055388799,0.162361788904,0.00897059720695,0.0,423.52335996172815,421.72182065583104,423.7904475597002,423.11813953419363
3.1200000000000023,2.44732944133,1.92427165518,20.399021958,0.215594661725,6.21590088147,0.0,2.16033065293,2.35775238499,5.58874919971,0.15493442201,0.0101559144469,0.0,454.1216568660674,454.19284911049715,455.95401440458187,455.5321742846681
3.2000000000000024,2.62180532279,2.11884014896,20.8419672263,0.227879052316,6.21610769946,0.0,2.2014986615,2.50779815347,5.48499371573,0.151201568425,-0.0120968636833,0.0,418.873522424124,417.4192497501359,419.53752827161406,419.3181145943245
3.2800000000000025,2.79985850103,2.3267154578,21.2807341057,0.2410540086,6.21487313278,0.0,2.24990499249,2.69048196142,5.48337345527,0.182931615177,-0.0213469585381,0.0,445.1483370245844,444.58024163282704,443.1199402543322,445.0977323738785
3.3600000000000025,2.98155749444,2.54869257316,21.715567673,0.256240202568,6.21247318076,0.0,2.29278698322,2.86053210859,5.38725158851,0.200073277784,-0.047201338873,0.0,423.4777626918632,421.80567132751446,420.8345079371736,421.9831216610739
3.4400000000000026,3.16708641168,2.78586805443,22.1470820417,0.272274394651,6.21037758932,0.0,2.34568124891,3.07057484908,5.39937577996,0.201012604529,-0.000340504879096,0.0,448.1863512486335,451.0339515267707,449.88518043379054,449.9810361582237
3.5200000000000027,3.35688647922,3.04034388706,22.5794634602,0.287899084695,6.21007057038,0.0,2.39924367153,3.29297819032,5.40891446942,0.184718004918,-0.0100606074401,0.0,451.3965462196017,450.8078104691852,451.4599375287243,450.50911496628305
3.6000000000000028,3.55122114511,3.31403837595,23.0156991416,0.302368564174,6.2094726767,0.0,2.45906392944,3.55082852312,5.49502882857,0.173986309002,-0.00334959407233,0.0,471.6287530933666,472.0175361824295,471.2214944266983,470.62833853325037
3.680000000000003,3.75009548994,3.60779813152,23.4554213796,0.315015324173,6.20838683905,0.0,2.51278582836,3.79439115746,5.4967711148,0.119077109909,-0.0347082726976,0.0,455.0037455678414,453.11653662825927,455.5882899887719,452.3048130971885
3.760000000000003,3.9530488354,3.92029210509,23.8918856999,0.325575802505,6.20528925564,0.0,2.56134664837,4.01883986769,5.41434884273,0.149635817938,-0.0459277728299,0.0,435.67730510514195,434.97222067272384,433.1232194386653,435.06310266073103
3.840000000000003,4.16039563655,4.25271674,24.3266992535,0.337933364814,6.20144380063,0.0,2.62270316153,4.29271540949,5.4542227865,0.161887253382,-0.0517764579919,0.0,465.74817831626626,465.4035992679001,466.3639612645286,467.10249149391456
3.920000000000003,4.37251631117,4.60634398912,24.7615588431,0.350725825256,6.1973421561,0.0,2.68072973928,4.54898629781,5.41606224912,0.15648777249,-0.0504352874062,0.0,449.67264026499987,449.7524903614499,449.90691668000693,449.6027885532123
4.000000000000003,4.58933568001,4.98054110836,25.1925618978,0.362645965844,6.19406097872,0.0,2.74008570398,4.80684607489,5.35796932121,0.134540509375,-0.027509127963,0.0,445.25580518273256,446.6596897932854,447.92291372332113,446.6024728714077
4.080000000000001,4.81058503039,5.37405230637,25.6146680032,0.373361571234,6.19189916794,0.0,2.79135061893,5.03179934853,5.19466703556,0.132943506505,-0.0262189101494,0.0,420.84069536581285,420.92425770576546,420.27991738958605,420.1937264922365
4.159999999999999,5.03583159237,5.7851689298,26.0221549772,0.385200109711,6.19052304623,0.0,2.8399662392,5.24707262986,4.99275816037,0.167914380267,-0.00419491271754,0.0,408.8412747615501,410.3107835614992,409.2224467009506,411.57317126807544
4.2399999999999975,5.26539874591,6.21542880036,26.4175984126,0.397736062997,6.19020528624,0.0,2.8991426689,5.51032342576,4.89251798306,0.132952177516,-0.00360191520666,0.0,437.44064327268603,437.47776248205724,438.31530719830107,436.1533270853002
4.319999999999996,5.50010087905,6.6686960198,26.8089571849,0.409188888732,6.18942408072,0.0,2.96829577565,5.82182404927,4.88977783673,0.157615340805,-0.0213494730027,0.0,464.80272176366026,463.75823096463745,462.2569801299276,463.730654443633
4.399999999999994,5.74060176011,7.14820440662,27.2023695935,0.42264229519,6.18760550002,0.0,3.04422287953,6.16638714983,4.94301114615,0.183033204918,-0.0250950339729,0.0,480.68633468932563,480.47336152945206,479.18842191467326,480.6602135230324
4.479999999999992,5.98654145767,7.65269345905,27.593364648,0.438470169619,6.18593691759,0.0,3.10434854403,6.44680023409,4.83067980285,0.217533428732,-0.0142823472317,0.0,442.1815094894182,442.84925743455585,441.1658325428975,443.3355472138608
4.559999999999991,6.23789999737,8.18250988205,27.9805779501,0.459223067387,6.18494749307,0.0,3.17947207835,6.79977858352,4.84661719709,0.300428935933,-0.00928117073221,0.0,477.9697729180318,478.255756194758,474.69332364210163,479.4993441994637
4.639999999999989,6.4939844483,8.73528014132,28.3570017996,0.483068689689,6.18382627343,0.0,3.22271331329,7.02126433118,4.56371811421,0.293979709253,-0.0226495639239,0.0,402.5751685687236,401.6666605081121,401.908761638754,401.57076592629704
4.719999999999987,6.75485400695,9.31230223139,28.7221841906,0.50602843416,6.18207755848,0.0,3.29894641272,7.40549296764,4.5622297637,0.273683841168,-0.020559593307,0.0,479.3960828121744,479.51523221412697,480.88452319349364,479.80635889532965
4.799999999999986,7.0207280386,9.91519816303,29.0771627462,0.527666972876,6.17885375556,0.0,3.34807442168,7.66823850383,4.311417257,0.264835822875,-0.0984497757892,0.0,420.4095939292145,415.3129584526798,418.04611319035877,417.54624695673454
4.879999999999984,7.2910437372,10.5413992455,29.4151898518,0.549029277324,6.17093782062,0.0,3.41054383766,7.98766780458,4.13725104692,0.270537441964,-0.0997881209589,0.0,440.99633746696384,440.90488969720053,442.3358696752183,442.76019766746697
4.959999999999982,7.56684722273,11.1947830064,29.7410373769,0.572354539691,6.16298594234,0.0,3.48524111858,8.34763936079,4.00603582058,0.317375423947,-0.0987542112134,0.0,457.89075232772336,457.9442744619111,455.76401188366674,458.645633734657
5.0399999999999805,7.84962170965,11.880841002,30.0612505107,0.599176274652,6.15584263703,0.0,3.58466028485,8.80427954823,3.99414634793,0.358093254584,-0.0757401787023,0.0,493.6967096935283,494.9630820230915,494.7688021140369,497.1136013138803
